# plancktons export
# algorithm_version=2
# commit=22ed7bd
# build_time=2026-05-17T18:04:03.181Z
# export_time=2026-05-17T18:04:10.899Z
# n_trials=1400
# startSeed=1
# chiralityBias=0.5
# strategy=compact
# compactBeta=3
# note=sweep_N=[10,20,40,70,100,150,200]
trial,N,seed,V,Vbbox,Vstar,efficiency,bboxEfficiency,surface,rg,kappaSq,prolateness,meanCoord,maxCoord,meanTetCoord,chirR,ms
108,10,1077085,2.166666666666666,6,1.6666666666666667,0.7692307692307695,0.2777777777777778,11.071067811865476,1.0833974340010224,0.314204833501754,0.34451512128257805,3.6363636363636362,6,2.2,4,0.5190860000000157
109,10,1087058,2.666666666666667,8,1.6666666666666667,0.625,0.20833333333333334,12.485281374238571,1.0043654713300332,0.12337677293938257,0.07436475182337783,3.6363636363636362,10,2,6,1.2111439999999902
110,10,1097031,2.333333333333333,12,1.6666666666666667,0.7142857142857144,0.1388888888888889,10.485281374238571,1.1157956802210698,0.36226835051047596,0.43361251654899513,4,8,2.4,5,0.46538599999996677
111,10,1107004,2.1666666666666665,8,1.6666666666666667,0.7692307692307693,0.20833333333333334,11.071067811865477,1.0440306508910548,0.1515865667873076,0.012990442685067426,3.6363636363636362,8,2.2,5,0.42866700000001856
112,10,1116977,2.6666666666666665,8.000000000000002,1.6666666666666667,0.6250000000000001,0.2083333333333333,12.485281374238573,0.982980162566875,0.05962723148165193,0.011112461673416427,3.6363636363636362,8,2,6,0.7495850000000246
113,10,1126950,2.1666666666666665,4.000000000000001,1.6666666666666667,0.7692307692307693,0.4166666666666666,11.485281374238571,0.9650129532809392,0.023179136074951513,0.003353497892500751,3.6363636363636362,8,2.2,7,0.5896070000000009
114,10,1136923,3.333333333333333,8.000000000000002,1.6666666666666667,0.5000000000000001,0.2083333333333333,11.899494936611667,1.000624804809475,0.030144903140736957,0.0036978773377111434,3.6363636363636362,10,2.2,4,0.3559319999999957
115,10,1146896,2.333333333333333,8,1.6666666666666667,0.7142857142857144,0.20833333333333334,13.485281374238571,0.9740379869389078,0.02170007342717431,-0.005732024961657755,3.6363636363636362,7,1.8,5,2.1611409999999864
116,10,1156869,2.5,8,1.6666666666666667,0.6666666666666667,0.20833333333333334,11.485281374238571,0.9611191393370542,0.054055786171928924,0.004152395567073562,4,10,2.2,4,0.5374899999999911
117,10,1166842,1.8333333333333335,8,1.6666666666666667,0.9090909090909091,0.20833333333333334,10.071067811865477,1.062426468043789,0.3584323940501023,0.41693605942832596,4,10,2.4,4,0.6126600000000053
118,10,1176815,2.166666666666666,6.000000000000002,1.6666666666666667,0.7692307692307695,0.27777777777777773,10.242640687119286,0.9701803955966126,0.04012105627952991,-0.002246090952454992,3.6363636363636362,9,2.2,5,0.38215100000002167
119,10,1186788,1.8333333333333333,4.000000000000001,1.6666666666666667,0.9090909090909092,0.4166666666666666,8.828427124746188,0.9493418773023762,0.07387066429927609,0.018071785264565588,4,8,2.4,5,0.33595500000001266
